,category,href,source,text,title,tokens,text_short
569,['forums'],http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/My-4-year-old-sons-behavioral-problems/show/411694,http://www.medhelp.org,"
        I have a 10 year old daugther with Asperger's, who was in trouble in preschool.  She was never violent, but wouldn't do what was asked of her, and yelled & screamed (she still does this).  It is so hard for these kids because they are so smart, & so bored with school.  Medications would work for about 2 weeks on my daugther, then she was back to her normal self.  I also didn't feel comfortable giving her the medication at such a young age.  I went to the school when she was 4 & told them she was reading at a 2nd grade level, was IQ tested at the top 1% of the population, and will not sit at a desk at school.  At that time, they really didn't know anything about Asperger's at my school, so they pooh poohed me, said I read to her a lot as a child & that is why she could read, & told me they wouldn't do anything different with her than any other kid.  Well, I knew that wasn't going to work, so I ended up homeschooling her until 3rd grade, when we finally figured out through her pediatrician that she had Asperger's.  We went back to the school & they then tested her & agreed, so she was able to receive special services then.  She is now in the 6th grade & not doing well at all (behaviorally).  Our school transferred her to another school after the Christmas break because they couldn't deal with her, & the new school, even though they have a program supposedly for Aspie's (there is only 1 other Aspie in the class), is not doing so well either.  I hate to sound like a downer here, but please know that you are not alone.  Since I was with my daughter 24/7 for the first 7 years of her life, I read every parenting book, tried every trick offered, was constantly accused of not disciplining her enough & that is why she is like she is, & was living in a constant state of extreme stress.  When I went to the school I felt that there were no answers for her.  They (the experts as they call themselves) made me feel like an insuperior idiot & they could ""fix"" her.  Now they have tried all their ""tricks"" and she is showing worse behaviors than ever.  So here I am back to where I was when I sent her to school thinking there are no answers for my daugther, & wondering what the heck we can do with her now.  I work outside of the home now & am not in a position to homeschool her again.  Sorry if I am going on & on, but I want you to know there are people out there that do know how you feel.  Unfortunately, we are far & few between.  Good luck to you.
    ",My 4 year old son's behavioral problems,"['my', '4', 'year', 'old', 'son', 's', 'behavioral', 'problems', 'i', 'have', 'a', '10', 'year', 'old', 'daugther', 'with', 'asperger', 's', 'who', 'was', 'in', 'trouble', 'in', 'preschool', 'she', 'was', 'never', 'violent', 'but', 'wouldn', 't', 'do', 'what', 'was', 'asked', 'of', 'her', 'and', 'yelled', 'screamed', 'she', 'still', 'does', 'this', 'it', 'is', 'so', 'hard', 'for', 'these', 'kids', 'because', 'they', 'are', 'so', 'smart', 'so', 'bored', 'with', 'school', 'medications', 'would', 'work', 'for', 'about', '2', 'weeks', 'on', 'my', 'daugther', 'then', 'she', 'was', 'back', 'to', 'her', 'normal', 'self', 'i', 'also', 'didn', 't', 'feel', 'comfortable', 'giving', 'her', 'the', 'medication', 'at', 'such', 'a', 'young', 'age', 'i', 'went', 'to', 'the', 'school', 'when', 'she', 'was', '4', 'told', 'them', 'she', 'was', 'reading', 'at', 'a', '2nd', 'grade', 'level', 'was', 'iq', 'tested', 'at', 'the', 'top', '1', 'of', 'the', 'population', 'and', 'will', 'not', 'sit', 'at', 'a', 'desk', 'at', 'school', 'at', 'that', 'time', 'they', 'really', 'didn', 't', 'know', 'anything', 'about', 'asperger', 's', 'at', 'my', 'school', 'so', 'they', 'pooh', 'poohed', 'me', 'said', 'i', 'read', 'to', 'her', 'a', 'lot', 'as', 'a', 'child', 'that', 'is', 'why', 'she', 'could', 'read', 'told', 'me', 'they', 'wouldn', 't', 'do', 'anything', 'different', 'with', 'her', 'than', 'any', 'other', 'kid', 'well', 'i', 'knew', 'that', 'wasn', 't', 'going', 'to', 'work', 'so', 'i', 'ended', 'up', 'homeschooling', 'her', 'until', '3rd', 'grade', 'when', 'we', 'finally', 'figured', 'out', 'through', 'her', 'pediatrician', 'that', 'she', 'had', 'asperger', 's', 'we', 'went', 'back', 'to', 'the', 'school', 'they', 'then', 'tested', 'her', 'agreed', 'so', 'she', 'was', 'able', 'to', 'receive', 'special', 'services', 'then', 'she', 'is', 'now', 'in', 'the', '6th', 'grade', 'not', 'doing', 'well', 'at', 'all', 'behaviorally', 'our', 'school', 'transferred', 'her', 'to', 'another', 'school', 'after', 'the', 'christmas', 'break', 'because', 'they', 'couldn', 't', 'deal', 'with', 'her', 'the', 'new', 'school', 'even', 'though', 'they', 'have', 'a', 'program', 'supposedly', 'for', 'aspie', 's', 'there', 'is', 'only', '1', 'other', 'aspie', 'in', 'the', 'class', 'is', 'not', 'doing', 'so', 'well', 'either', 'i', 'hate', 'to', 'sound', 'like', 'a', 'downer', 'here', 'but', 'please', 'know', 'that', 'you', 'are', 'not', 'alone', 'since', 'i', 'was', 'with', 'my', 'daughter', '24', '7', 'for', 'the', 'first', '7', 'years', 'of', 'her', 'life', 'i', 'read', 'every', 'parenting', 'book', 'tried', 'every', 'trick', 'offered', 'was', 'constantly', 'accused', 'of', 'not', 'disciplining', 'her', 'enough', 'that', 'is', 'why', 'she', 'is', 'like', 'she', 'is', 'was', 'living', 'in', 'a', 'constant', 'state', 'of', 'extreme', 'stress', 'when', 'i', 'went', 'to', 'the', 'school', 'i', 'felt', 'that', 'there', 'were', 'no', 'answers', 'for', 'her', 'they', 'the', 'experts', 'as', 'they', 'call', 'themselves', 'made', 'me', 'feel', 'like', 'an', 'insuperior', 'idiot', 'they', 'could', 'fix', 'her', 'now', 'they', 'have', 'tried', 'all', 'their', 'tricks', 'and', 'she', 'is', 'showing', 'worse', 'behaviors', 'than', 'ever', 'so', 'here', 'i', 'am', 'back', 'to', 'where', 'i', 'was', 'when', 'i', 'sent', 'her', 'to', 'school', 'thinking', 'there', 'are', 'no', 'answers', 'for', 'my', 'daugther', 'wondering', 'what', 'the', 'heck', 'we', 'can', 'do', 'with', 'her', 'now', 'i', 'work', 'outside', 'of', 'the', 'home', 'now', 'am', 'not', 'in', 'a', 'position', 'to', 'homeschool', 'her', 'again', 'sorry', 'if', 'i', 'am', 'going', 'on', 'on', 'but', 'i', 'want', 'you', 'to', 'know', 'there', 'are', 'people', 'out', 'there', 'that', 'do', 'know', 'how', 'you', 'feel', 'unfortunately', 'we', 'are', 'far', 'few', 'between', 'good', 'luck', 'to', 'you']","
        I have a 10 year old daugther with Asperger's, who was in trouble in preschool.  She was never violent, but wouldn't do what was asked of her, and yelled & screamed (she still does this).  It is so hard for these kids because they are so smart, & so bored with school.  Medications would wor"
570,['forums'],http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/could-a-child-get-to-12-yrs-with-realising-they-have-got-Autism/show/412973,http://www.medhelp.org,"
        I have a 10 year old daughter with Asperger Syndrome who also lies, even if we watch her do someting, she will deny it.  She will twist ""reality"" to whatever it is she wants to believe.  I'm sure it is some kind of coping mechanism for them, and I wish I knew how to get them to realize the difference between their reality & ours, because I'm very worried about my daughter as well.  I look forward to hearing other responses.
    ",could a child get to 12 yrs with realising they have got Autism,"['could', 'a', 'child', 'get', 'to', '12', 'yrs', 'with', 'realising', 'they', 'have', 'got', 'autism', 'i', 'have', 'a', '10', 'year', 'old', 'daughter', 'with', 'asperger', 'syndrome', 'who', 'also', 'lies', 'even', 'if', 'we', 'watch', 'her', 'do', 'someting', 'she', 'will', 'deny', 'it', 'she', 'will', 'twist', 'reality', 'to', 'whatever', 'it', 'is', 'she', 'wants', 'to', 'believe', 'i', 'm', 'sure', 'it', 'is', 'some', 'kind', 'of', 'coping', 'mechanism', 'for', 'them', 'and', 'i', 'wish', 'i', 'knew', 'how', 'to', 'get', 'them', 'to', 'realize', 'the', 'difference', 'between', 'their', 'reality', 'ours', 'because', 'i', 'm', 'very', 'worried', 'about', 'my', 'daughter', 'as', 'well', 'i', 'look', 'forward', 'to', 'hearing', 'other', 'responses']","
        I have a 10 year old daughter with Asperger Syndrome who also lies, even if we watch her do someting, she will deny it.  She will twist ""reality"" to whatever it is she wants to believe.  I'm sure it is some kind of coping mechanism for them, and I wish I knew how to get them to realize the "
571,['forums'],http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/13-yr-old--mild-aspergers/show/404332,http://www.medhelp.org,"
        Many people with Aspergers also have ODD, ADHD & bipolar.  I personally believe all of these diagnoses are on the ""spectrum"" and are intertwined.  Good luck on your journeys.  Know that you are not alone.
    ","13 yr old, mild aspergers?","['13', 'yr', 'old', 'mild', 'aspergers', 'many', 'people', 'with', 'aspergers', 'also', 'have', 'odd', 'adhd', 'bipolar', 'i', 'personally', 'believe', 'all', 'of', 'these', 'diagnoses', 'are', 'on', 'the', 'spectrum', 'and', 'are', 'intertwined', 'good', 'luck', 'on', 'your', 'journeys', 'know', 'that', 'you', 'are', 'not', 'alone']","
        Many people with Aspergers also have ODD, ADHD & bipolar.  I personally believe all of these diagnoses are on the ""spectrum"" and are intertwined.  Good luck on your journeys.  Know that you are not alone.
    "
572,['forums'],http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/I-need-a-real-diagnosis/show/407281,http://www.medhelp.org,"
        you may want to re evalulate that adhd diagnosis -that is the most misdiagnosed. they told me that is what my son had only to find out he has pdd and aspergers syndrome i'd get a second opion.
    ",I need a real diagnosis,"['i', 'need', 'a', 'real', 'diagnosis', 'you', 'may', 'want', 'to', 're', 'evalulate', 'that', 'adhd', 'diagnosis', 'that', 'is', 'the', 'most', 'misdiagnosed', 'they', 'told', 'me', 'that', 'is', 'what', 'my', 'son', 'had', 'only', 'to', 'find', 'out', 'he', 'has', 'pdd', 'and', 'aspergers', 'syndrome', 'i', 'd', 'get', 'a', 'second', 'opion']","
        you may want to re evalulate that adhd diagnosis -that is the most misdiagnosed. they told me that is what my son had only to find out he has pdd and aspergers syndrome i'd get a second opion.
    "
573,['forums'],http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/my-sons-behaviour/show/405833,http://www.medhelp.org,"
        Could he be stressed?  Have you noticed the violent behavior more when he is angry or upset?  I have in my journals a breakdown of an anxiety attack that I had and what lead me up to trying to hurt my arm.

MJI, diagnosed with PDD nos.
    ",my sons behaviour,"['my', 'sons', 'behaviour', 'could', 'he', 'be', 'stressed', 'have', 'you', 'noticed', 'the', 'violent', 'behavior', 'more', 'when', 'he', 'is', 'angry', 'or', 'upset', 'i', 'have', 'in', 'my', 'journals', 'a', 'breakdown', 'of', 'an', 'anxiety', 'attack', 'that', 'i', 'had', 'and', 'what', 'lead', 'me', 'up', 'to', 'trying', 'to', 'hurt', 'my', 'arm', 'mji', 'diagnosed', 'with', 'pdd', 'nos']","
        Could he be stressed?  Have you noticed the violent behavior more when he is angry or upset?  I have in my journals a breakdown of an anxiety attack that I had and what lead me up to trying to hurt my arm.

MJI, diagnosed with PDD nos.
    "
574,['forums'],http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Driving-myself-crazy/show/406018,http://www.medhelp.org,"
        Also, forgot to add my ped is not worried. Speech path thinks either delay or mild verbal apraxia. No sensory issues.

Have noticed that if a car he wants against the wall will not stay, he gets upset. 
    ",Driving myself crazy!,"['driving', 'myself', 'crazy', 'also', 'forgot', 'to', 'add', 'my', 'ped', 'is', 'not', 'worried', 'speech', 'path', 'thinks', 'either', 'delay', 'or', 'mild', 'verbal', 'apraxia', 'no', 'sensory', 'issues', 'have', 'noticed', 'that', 'if', 'a', 'car', 'he', 'wants', 'against', 'the', 'wall', 'will', 'not', 'stay', 'he', 'gets', 'upset']","
        Also, forgot to add my ped is not worried. Speech path thinks either delay or mild verbal apraxia. No sensory issues.

Have noticed that if a car he wants against the wall will not stay, he gets upset. 
    "
575,['forums'],http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/aspergers-or-something-else/show/393784,http://www.medhelp.org,"
        Thank you for your response. :)
    ",asperger's or something else,"['asperger', 's', 'or', 'something', 'else', 'thank', 'you', 'for', 'your', 'response']","
        Thank you for your response. :)
    "
576,['forums'],http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/3yo-son---PDD-NOS-Asp-something-else/show/394713,http://www.medhelp.org,"
        There are alot of questions and always answers we are waiting for,  I myself was in your situation to.  One thing I can say is getting diagnosed isn't always the answer to the problem, but is helps us to the road of getting the right help.  When my five year old was diagnosed with ppd it was like a new beginning.  I am still always searching but I get help for the problems he faces each day.
    ",3yo son - PDD-NOS? Asp? something else?,"['3yo', 'son', 'pdd', 'nos', 'asp', 'something', 'else', 'there', 'are', 'alot', 'of', 'questions', 'and', 'always', 'answers', 'we', 'are', 'waiting', 'for', 'i', 'myself', 'was', 'in', 'your', 'situation', 'to', 'one', 'thing', 'i', 'can', 'say', 'is', 'getting', 'diagnosed', 'isn', 't', 'always', 'the', 'answer', 'to', 'the', 'problem', 'but', 'is', 'helps', 'us', 'to', 'the', 'road', 'of', 'getting', 'the', 'right', 'help', 'when', 'my', 'five', 'year', 'old', 'was', 'diagnosed', 'with', 'ppd', 'it', 'was', 'like', 'a', 'new', 'beginning', 'i', 'am', 'still', 'always', 'searching', 'but', 'i', 'get', 'help', 'for', 'the', 'problems', 'he', 'faces', 'each', 'day']","
        There are alot of questions and always answers we are waiting for,  I myself was in your situation to.  One thing I can say is getting diagnosed isn't always the answer to the problem, but is helps us to the road of getting the right help.  When my five year old was diagnosed with ppd it wa"
577,['forums'],http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/looking-for-help-/show/404638,http://www.medhelp.org,"
        Certainly sounds like Asperger's Syndrome to me. And no amount of yelling will help, it only makes her frustration worse. However, I can fully understand YOUR frustration which causes you to yell. 

I have Asperger's and so does my youngest daughter and your story could have been written by me when my daughter was ten.

Mine stopped bed wetting at nearly thirteen. Everything else you are saying is just like my daughter. 

Encourage her in whatever her special interest is and just remember that she will grow up one day, whether she talked and played, or just walked around at recess. 

Love her for the unique person she is and try to keep her bedroom a calm relaxing place where she can de-stress from her day of having to be with other people. Good luck.
    ",looking for help ,"['looking', 'for', 'help', 'certainly', 'sounds', 'like', 'asperger', 's', 'syndrome', 'to', 'me', 'and', 'no', 'amount', 'of', 'yelling', 'will', 'help', 'it', 'only', 'makes', 'her', 'frustration', 'worse', 'however', 'i', 'can', 'fully', 'understand', 'your', 'frustration', 'which', 'causes', 'you', 'to', 'yell', 'i', 'have', 'asperger', 's', 'and', 'so', 'does', 'my', 'youngest', 'daughter', 'and', 'your', 'story', 'could', 'have', 'been', 'written', 'by', 'me', 'when', 'my', 'daughter', 'was', 'ten', 'mine', 'stopped', 'bed', 'wetting', 'at', 'nearly', 'thirteen', 'everything', 'else', 'you', 'are', 'saying', 'is', 'just', 'like', 'my', 'daughter', 'encourage', 'her', 'in', 'whatever', 'her', 'special', 'interest', 'is', 'and', 'just', 'remember', 'that', 'she', 'will', 'grow', 'up', 'one', 'day', 'whether', 'she', 'talked', 'and', 'played', 'or', 'just', 'walked', 'around', 'at', 'recess', 'love', 'her', 'for', 'the', 'unique', 'person', 'she', 'is', 'and', 'try', 'to', 'keep', 'her', 'bedroom', 'a', 'calm', 'relaxing', 'place', 'where', 'she', 'can', 'de', 'stress', 'from', 'her', 'day', 'of', 'having', 'to', 'be', 'with', 'other', 'people', 'good', 'luck']","
        Certainly sounds like Asperger's Syndrome to me. And no amount of yelling will help, it only makes her frustration worse. However, I can fully understand YOUR frustration which causes you to yell. 

I have Asperger's and so does my youngest daughter and your story could have been written by"
578,['forums'],http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/Can-Zoloft-cause-tics/show/398332,http://www.medhelp.org,"
        Your son's case sounds far different than mine, but I did develop an involuntary head tick after taking Lexapro for two months. 
    ",Can Zoloft cause tics,"['can', 'zoloft', 'cause', 'tics', 'your', 'son', 's', 'case', 'sounds', 'far', 'different', 'than', 'mine', 'but', 'i', 'did', 'develop', 'an', 'involuntary', 'head', 'tick', 'after', 'taking', 'lexapro', 'for', 'two', 'months']","
        Your son's case sounds far different than mine, but I did develop an involuntary head tick after taking Lexapro for two months. 
    "
579,['forums'],http://www.medhelp.org//posts/Autism--Aspergers-Syndrome/SID-Regressions/show/401243,http://www.medhelp.org,"
        Behaviors/Sensory - light sensitivity(hides, turns lights off), need to be ""high"" (forget what falls under), i.e. walking top of tables, window sills, etc. Toe walking, little eating, 

Has also become aggressive and bit of tantrumming(NEVER before).
    ",SID Regressions,"['sid', 'regressions', 'behaviors', 'sensory', 'light', 'sensitivity', 'hides', 'turns', 'lights', 'off', 'need', 'to', 'be', 'high', 'forget', 'what', 'falls', 'under', 'i', 'e', 'walking', 'top', 'of', 'tables', 'window', 'sills', 'etc', 'toe', 'walking', 'little', 'eating', 'has', 'also', 'become', 'aggressive', 'and', 'bit', 'of', 'tantrumming', 'never', 'before']","
        Behaviors/Sensory - light sensitivity(hides, turns lights off), need to be ""high"" (forget what falls under), i.e. walking top of tables, window sills, etc. Toe walking, little eating, 

Has also become aggressive and bit of tantrumming(NEVER before).
    "
