,title,source,category,text,href,tokens
29,Signs of Autism in Infants and Children,https://www.autismparentingmagazine.com/,category-autism-articles,"Early signs of autism spectrum disorder (ASD) can be detected in infants, yet many children with autism do not receive a diagnosis until the ages of two or three. While not every autistic baby is able to be diagnosed as an infant, there are many benefits to receiving a diagnosis before reaching preschool age. According… Continue Reading
",https://www.autismparentingmagazine.com/signs-of-autism-children/,"['early', 'signs', 'of', 'autism', 'spectrum', 'disorder', 'asd', 'can', 'be', 'detected', 'in', 'infants', 'yet', 'many', 'children', 'with', 'autism', 'do', 'not', 'receive', 'a', 'diagnosis', 'until', 'the', 'ages', 'of', 'two', 'or', 'three', 'while', 'not', 'every', 'autistic', 'baby', 'is', 'able', 'to', 'be', 'diagnosed', 'as', 'an', 'infant', 'there', 'are', 'many', 'benefits', 'to', 'receiving', 'a', 'diagnosis', 'before', 'reaching', 'preschool', 'age', 'according', 'continue', 'reading']"
30,How Do You Explain Autism? A Personal Look,https://www.autismparentingmagazine.com/,category-autism-articles,"“What’s his autism?” asks my son, whom I’ll call Caleb, as we are packing his bag for swim team practice. He’s talking about a school friend who, like him, is on the spectrum. “What do you think it is?” “Well,” he says, “he gets frustrated when the schedule changes, just like I used to.” “So… Continue Reading
",https://www.autismparentingmagazine.com/explaining-autism-personal-look/,"['what', 's', 'his', 'autism', 'asks', 'my', 'son', 'whom', 'i', 'll', 'call', 'caleb', 'as', 'we', 'are', 'packing', 'his', 'bag', 'for', 'swim', 'team', 'practice', 'he', 's', 'talking', 'about', 'a', 'school', 'friend', 'who', 'like', 'him', 'is', 'on', 'the', 'spectrum', 'what', 'do', 'you', 'think', 'it', 'is', 'well', 'he', 'says', 'he', 'gets', 'frustrated', 'when', 'the', 'schedule', 'changes', 'just', 'like', 'i', 'used', 'to', 'so', 'continue', 'reading']"
31,Successful Indian Head Massage for People with Special Needs,https://www.autismparentingmagazine.com/,category-autism-articles,"Ollie was slow to speak—I believe he was intensely absorbing instead! For the first three years of his life, he appeared to be on total sensory overload. As he grew, it became increasingly clear that he was very bright, but he lacked the ability to read and process faces and body language or to second… Continue Reading
",https://www.autismparentingmagazine.com/indian-massage-for-autism/,"['ollie', 'was', 'slow', 'to', 'speak', 'i', 'believe', 'he', 'was', 'intensely', 'absorbing', 'instead', 'for', 'the', 'first', 'three', 'years', 'of', 'his', 'life', 'he', 'appeared', 'to', 'be', 'on', 'total', 'sensory', 'overload', 'as', 'he', 'grew', 'it', 'became', 'increasingly', 'clear', 'that', 'he', 'was', 'very', 'bright', 'but', 'he', 'lacked', 'the', 'ability', 'to', 'read', 'and', 'process', 'faces', 'and', 'body', 'language', 'or', 'to', 'second', 'continue', 'reading']"
32,Immerse Yourself in a Tale of Courage – Fire of Dreamsville,https://www.autismparentingmagazine.com/,category-autism-articles,"Fire of Dreamsville is a psychological fiction about a young boy with autism and his journey through paranormal experience. Except, it is much more than that. The style of writing shows the veritable rollercoaster ride that autism parents and family know all too well, while the story’s premise tackles some of the issues that only… Continue Reading
",https://www.autismparentingmagazine.com/tale-of-courage/,"['fire', 'of', 'dreamsville', 'is', 'a', 'psychological', 'fiction', 'about', 'a', 'young', 'boy', 'with', 'autism', 'and', 'his', 'journey', 'through', 'paranormal', 'experience', 'except', 'it', 'is', 'much', 'more', 'than', 'that', 'the', 'style', 'of', 'writing', 'shows', 'the', 'veritable', 'rollercoaster', 'ride', 'that', 'autism', 'parents', 'and', 'family', 'know', 'all', 'too', 'well', 'while', 'the', 'story', 's', 'premise', 'tackles', 'some', 'of', 'the', 'issues', 'that', 'only', 'continue', 'reading']"
33,Perfect Chase: One Reflection of Autism,https://www.autismparentingmagazine.com/,category-autism-articles,"Perfect Chase: One Reflection of Autism is a heartfelt children’s book about siblings sharing the invaluable lessons of true friendship, empathy, unconditional love and understanding—as taught to them by their autistic (and perfect) brother, Chase. Our mission is to provide a realistic story about autism that school children can relate to, with the goal of… Continue Reading
",https://www.autismparentingmagazine.com/reflection-of-autism/,"['perfect', 'chase', 'one', 'reflection', 'of', 'autism', 'is', 'a', 'heartfelt', 'children', 's', 'book', 'about', 'siblings', 'sharing', 'the', 'invaluable', 'lessons', 'of', 'true', 'friendship', 'empathy', 'unconditional', 'love', 'and', 'understanding', 'as', 'taught', 'to', 'them', 'by', 'their', 'autistic', 'and', 'perfect', 'brother', 'chase', 'our', 'mission', 'is', 'to', 'provide', 'a', 'realistic', 'story', 'about', 'autism', 'that', 'school', 'children', 'can', 'relate', 'to', 'with', 'the', 'goal', 'of', 'continue', 'reading']"
34,New Book Reveals a Unique Autism Perspective,https://www.autismparentingmagazine.com/,category-autism-articles,"Author Samantha Craft first discovered she had Asperger’s syndrome while working toward her degree in Mental Health Counseling. Craft, whose second oldest son had been diagnosed with Asperger’s syndrome over a decade prior, was all too familiar with the subject of autism. She had studied, worried, and gone head-to-head with behavioral specialists and psychologists concerning… Continue Reading
",https://www.autismparentingmagazine.com/books-unique-autism-perspective/,"['author', 'samantha', 'craft', 'first', 'discovered', 'she', 'had', 'asperger', 's', 'syndrome', 'while', 'working', 'toward', 'her', 'degree', 'in', 'mental', 'health', 'counseling', 'craft', 'whose', 'second', 'oldest', 'son', 'had', 'been', 'diagnosed', 'with', 'asperger', 's', 'syndrome', 'over', 'a', 'decade', 'prior', 'was', 'all', 'too', 'familiar', 'with', 'the', 'subject', 'of', 'autism', 'she', 'had', 'studied', 'worried', 'and', 'gone', 'head', 'to', 'head', 'with', 'behavioral', 'specialists', 'and', 'psychologists', 'concerning', 'continue', 'reading']"
35,Seven Days to Goodbye,https://www.autismparentingmagazine.com/,category-autism-articles,"For one year, Trina, a puppy raiser, has trained her first service dog, Sydney.  At the end of her beach vacation, Sydney must be returned to be complete his final training and be matched to his forever companion. As emotional as this event is, Trina’s newly strained friendship with her best friend, Sarah, makes the week even… Continue Reading
",https://www.autismparentingmagazine.com/seven-days-goodbye/,"['for', 'one', 'year', 'trina', 'a', 'puppy', 'raiser', 'has', 'trained', 'her', 'first', 'service', 'dog', 'sydney', 'at', 'the', 'end', 'of', 'her', 'beach', 'vacation', 'sydney', 'must', 'be', 'returned', 'to', 'be', 'complete', 'his', 'final', 'training', 'and', 'be', 'matched', 'to', 'his', 'forever', 'companion', 'as', 'emotional', 'as', 'this', 'event', 'is', 'trina', 's', 'newly', 'strained', 'friendship', 'with', 'her', 'best', 'friend', 'sarah', 'makes', 'the', 'week', 'even', 'continue', 'reading']"
36,A Spot on the Wall,https://www.autismparentingmagazine.com/,category-autism-articles,"When a clinician writes a book about autism, it is based only on his practical experience with a client.  When a parent/educator writes such a book, it is based on a lifetime of memories and real life experiences complete with the surprises and shocks as well as the joys and heartaches of each.  Rarely does… Continue Reading
",https://www.autismparentingmagazine.com/a-spot-on-the-wall/,"['when', 'a', 'clinician', 'writes', 'a', 'book', 'about', 'autism', 'it', 'is', 'based', 'only', 'on', 'his', 'practical', 'experience', 'with', 'a', 'client', 'when', 'a', 'parent', 'educator', 'writes', 'such', 'a', 'book', 'it', 'is', 'based', 'on', 'a', 'lifetime', 'of', 'memories', 'and', 'real', 'life', 'experiences', 'complete', 'with', 'the', 'surprises', 'and', 'shocks', 'as', 'well', 'as', 'the', 'joys', 'and', 'heartaches', 'of', 'each', 'rarely', 'does', 'continue', 'reading']"
37,Living in Two Worlds: On Being a Social Chameleon With Asperger’s,https://www.autismparentingmagazine.com/,category-autism-articles,"The book is a memoir detailing life growing up on the autism spectrum. PLAY NICE It’s a cloudy day out. I follow Corey and a few other boys over to the side of the school where some of the kids race the buses as they come in, dropping more kids off.  Corey and his friends… Continue Reading
",https://www.autismparentingmagazine.com/aspergers-living-two-worlds/,"['the', 'book', 'is', 'a', 'memoir', 'detailing', 'life', 'growing', 'up', 'on', 'the', 'autism', 'spectrum', 'play', 'nice', 'it', 's', 'a', 'cloudy', 'day', 'out', 'i', 'follow', 'corey', 'and', 'a', 'few', 'other', 'boys', 'over', 'to', 'the', 'side', 'of', 'the', 'school', 'where', 'some', 'of', 'the', 'kids', 'race', 'the', 'buses', 'as', 'they', 'come', 'in', 'dropping', 'more', 'kids', 'off', 'corey', 'and', 'his', 'friends', 'continue', 'reading']"
38,New Book Provides Advice on How to Become Your Child’s Strongest Advocate,https://www.autismparentingmagazine.com/,category-autism-articles,"As a parent of a child with extra special needs, there’s always a lot going on. Parents can be overwhelmed by child development experts, complex funding, and disability systems. There is frustration with aspects of their child’s school and therapy programs. With the constant juggling act, there is little time or energy to navigate through… Continue Reading
",https://www.autismparentingmagazine.com/advice-becoming-childs-advocate/,"['as', 'a', 'parent', 'of', 'a', 'child', 'with', 'extra', 'special', 'needs', 'there', 's', 'always', 'a', 'lot', 'going', 'on', 'parents', 'can', 'be', 'overwhelmed', 'by', 'child', 'development', 'experts', 'complex', 'funding', 'and', 'disability', 'systems', 'there', 'is', 'frustration', 'with', 'aspects', 'of', 'their', 'child', 's', 'school', 'and', 'therapy', 'programs', 'with', 'the', 'constant', 'juggling', 'act', 'there', 'is', 'little', 'time', 'or', 'energy', 'to', 'navigate', 'through', 'continue', 'reading']"
39,Touching New Memoir Explores Life with High-Functioning Autism,https://www.autismparentingmagazine.com/,category-autism-articles,"Asperger’s on the Inside is an honest and moving memoir by Michelle Vines about life on the high-functioning end of the autism spectrum.  In her book, Michelle takes the reader with her on her journey as she slowly comes to terms with and accepts her diagnosis.  She also explores her past and tells her story… Continue Reading
",https://www.autismparentingmagazine.com/high-functioning-autism-life/,"['asperger', 's', 'on', 'the', 'inside', 'is', 'an', 'honest', 'and', 'moving', 'memoir', 'by', 'michelle', 'vines', 'about', 'life', 'on', 'the', 'high', 'functioning', 'end', 'of', 'the', 'autism', 'spectrum', 'in', 'her', 'book', 'michelle', 'takes', 'the', 'reader', 'with', 'her', 'on', 'her', 'journey', 'as', 'she', 'slowly', 'comes', 'to', 'terms', 'with', 'and', 'accepts', 'her', 'diagnosis', 'she', 'also', 'explores', 'her', 'past', 'and', 'tells', 'her', 'story', 'continue', 'reading']"
40,Inspirational Book Gives Real-World Look at Autism Journey,https://www.autismparentingmagazine.com/,category-autism-articles,"  Passion for the Piece is Cyndi Sibley’s story about coming to terms with her daughter’s autism. The diagnosis of autism can be devastating. When doctors told Cyndi Sibley that her young daughter, Jackie, was on the autism spectrum, Cyndi became an activist in the community.  She has made it her mission to erase the… Continue Reading
",https://www.autismparentingmagazine.com/inspirational-book-autism-journey/,"['passion', 'for', 'the', 'piece', 'is', 'cyndi', 'sibley', 's', 'story', 'about', 'coming', 'to', 'terms', 'with', 'her', 'daughter', 's', 'autism', 'the', 'diagnosis', 'of', 'autism', 'can', 'be', 'devastating', 'when', 'doctors', 'told', 'cyndi', 'sibley', 'that', 'her', 'young', 'daughter', 'jackie', 'was', 'on', 'the', 'autism', 'spectrum', 'cyndi', 'became', 'an', 'activist', 'in', 'the', 'community', 'she', 'has', 'made', 'it', 'her', 'mission', 'to', 'erase', 'the', 'continue', 'reading']"
41,What’s New on the Bookshelf: AMULET,https://www.autismparentingmagazine.com/,category-autism-articles,"Amulet is a magical story of cave dwellers, clowns and vegetarian dragons. Eleven year old Dion has Asperger’s. The structure Dion so heavily relies on falls apart when he is kidnapped and taken to a mysterious land. With his life now in danger; he will have to use all the skills he has been taught,… Continue Reading
",https://www.autismparentingmagazine.com/autism-books-amulet/,"['amulet', 'is', 'a', 'magical', 'story', 'of', 'cave', 'dwellers', 'clowns', 'and', 'vegetarian', 'dragons', 'eleven', 'year', 'old', 'dion', 'has', 'asperger', 's', 'the', 'structure', 'dion', 'so', 'heavily', 'relies', 'on', 'falls', 'apart', 'when', 'he', 'is', 'kidnapped', 'and', 'taken', 'to', 'a', 'mysterious', 'land', 'with', 'his', 'life', 'now', 'in', 'danger', 'he', 'will', 'have', 'to', 'use', 'all', 'the', 'skills', 'he', 'has', 'been', 'taught', 'continue', 'reading']"
42,Mental Health and Anxiety Treatment with Autism: There is Help,https://www.autismparentingmagazine.com/,category-autism-articles,"If your child has autism spectrum disorder (ASD), he/she is far more likely to have one or more additional disorders—such as anxiety, obsessive-compulsive disorder (OCD), or a mood disorder. Current estimates tell us more than 50 percent of children with ASD have significant anxiety. It’s common for high-functioning children on the spectrum to realize they… Continue Reading
",https://www.autismparentingmagazine.com/mental-health-anxiety-treatment-with-autism/,"['if', 'your', 'child', 'has', 'autism', 'spectrum', 'disorder', 'asd', 'he', 'she', 'is', 'far', 'more', 'likely', 'to', 'have', 'one', 'or', 'more', 'additional', 'disorders', 'such', 'as', 'anxiety', 'obsessive', 'compulsive', 'disorder', 'ocd', 'or', 'a', 'mood', 'disorder', 'current', 'estimates', 'tell', 'us', 'more', 'than', '50', 'percent', 'of', 'children', 'with', 'asd', 'have', 'significant', 'anxiety', 'it', 's', 'common', 'for', 'high', 'functioning', 'children', 'on', 'the', 'spectrum', 'to', 'realize', 'they', 'continue', 'reading']"
